customer_id,tenure_months,monthly_charges,total_charges,num_users,num_support_tickets,last_login_days_ago,feature_adoption_pct,plan_type,payment_method,churned
CUST_01154,17,930.78,14280.47,21,2,84,54.4,Free,UPI,0
CUST_01155,39,1929.63,72072.75,11,4,82,63.5,Basic,Card,0
CUST_01156,22,4859.04,95578.16,7,2,29,40.2,Basic,UPI,0
CUST_01157,26,1680.54,37866.78,42,1,86,52.2,Pro,Card,0
CUST_01158,44,1908.73,79257.37,39,2,58,57.0,Pro,Card,0
CUST_01159,25,4264.24,105268.55,5,5,89,95.6,Pro,Card,0
CUST_01160,17,725.96,11357.43,44,3,61,88.9,Basic,UPI,0
CUST_01161,13,2590.76,28828.02,48,1,66,17.3,Basic,Card,1
CUST_01162,20,2208.28,42070.46,21,4,30,8.9,Basic,Card,0
CUST_01163,25,1924.64,45824.95,18,0,65,69.6,Basic,Net Banking,0
CUST_01164,4,1785.65,6095.3,35,2,53,9.7,Free,Card,1
CUST_01165,10,911.18,7990.37,20,2,9,10.7,Pro,Invoice,0
CUST_01166,3,1916.72,4762.22,15,2,37,20.1,Basic,UPI,1
CUST_01167,41,693.74,23207.87,5,5,82,38.4,Free,Card,1
CUST_01168,45,4014.34,173685.5,13,1,30,46.3,Free,Invoice,0
CUST_01169,18,2292.03,36079.47,12,1,28,54.3,Free,UPI,0
CUST_01170,47,2497.57,100513.04,21,1,24,99.3,Free,UPI,0
CUST_01171,36,4521.18,138546.4,37,1,31,41.6,Basic,Card,0
CUST_01172,47,3461.25,132576.86,6,2,16,28.1,Basic,Card,0
CUST_01173,22,536.27,11762.22,7,3,44,59.6,Free,Net Banking,0
CUST_01174,34,4744.29,140886.01,26,3,48,25.4,Basic,Card,1
CUST_01175,47,1567.15,61344.43,42,2,86,94.4,Enterprise,UPI,0
CUST_01176,8,984.26,7660.13,48,1,17,29.6,Free,UPI,1
CUST_01177,40,3956.58,149499.21,8,1,74,99.0,Free,Card,0
CUST_01178,49,2752.15,125755.87,9,4,51,44.8,Basic,Net Banking,0
CUST_01179,44,2451.97,92722.45,27,2,19,82.2,Basic,Card,0
CUST_01180,19,1622.76,27227.87,4,1,61,66.6,Basic,Card,0
CUST_01181,42,2963.62,120516.0,21,1,12,93.7,Basic,Invoice,0
CUST_01182,41,1734.73,66001.55,31,5,87,64.4,Pro,Card,1
CUST_01183,37,4557.12,146547.07,21,1,42,60.2,Pro,Net Banking,0
CUST_01184,6,1468.42,7240.98,40,2,83,67.0,Enterprise,UPI,0
CUST_01185,52,4479.6,228293.01,25,4,20,79.7,Basic,UPI,0
CUST_01186,26,3017.32,77752.7,39,2,5,90.4,Enterprise,UPI,0
CUST_01187,34,4228.2,135673.66,15,2,70,30.3,Pro,Card,0
CUST_01188,59,3707.81,205258.52,35,1,52,24.1,Pro,UPI,1
CUST_01189,56,3635.13,184745.86,49,1,86,8.3,Basic,Invoice,1
CUST_01190,59,1959.56,114955.28,43,1,51,40.2,Enterprise,Card,0
CUST_01191,45,1552.54,65590.71,41,2,68,85.4,Enterprise,Card,0
CUST_01192,6,1448.99,7088.58,37,2,85,11.6,Free,UPI,1
CUST_01193,37,4357.36,131935.62,42,0,8,56.2,Basic,Card,0
CUST_01194,57,4191.92,237198.65,47,3,73,71.0,Enterprise,Net Banking,0
CUST_01195,33,2482.58,80995.77,28,3,45,84.5,Basic,UPI,0
CUST_01196,53,1095.82,52942.42,14,1,74,60.4,Free,Card,0
CUST_01197,22,2220.14,41166.32,4,3,70,22.7,Free,UPI,1
CUST_01198,21,3287.05,63278.09,20,4,29,96.6,Basic,Card,0
CUST_01199,6,2544.81,14546.78,34,4,42,14.0,Pro,Card,1
CUST_01200,6,4010.85,19291.94,12,2,58,78.1,Free,Net Banking,0
CUST_01201,55,4989.3,264687.05,33,1,37,13.2,Pro,Card,1
CUST_01202,48,1360.09,58296.25,24,0,33,18.6,Pro,UPI,1
CUST_01203,4,2568.43,9170.66,20,3,45,90.3,Free,UPI,1
CUST_01204,30,2439.43,64903.09,5,2,31,76.5,Free,UPI,0
CUST_01205,11,1870.22,19304.53,38,0,15,39.7,Pro,Card,0
CUST_01206,30,1391.43,35143.03,30,5,38,65.7,Enterprise,Net Banking,0
CUST_01207,31,795.61,22723.65,24,4,0,48.4,Free,Invoice,0
CUST_01208,24,4492.04,87197.97,43,1,56,11.3,Pro,UPI,1
CUST_01209,55,2389.32,126454.39,40,4,86,73.5,Basic,Card,0
CUST_01210,9,2736.03,23715.36,7,3,19,77.5,Free,Net Banking,0
CUST_01211,55,4626.24,219425.71,36,4,81,88.8,Pro,Invoice,0
CUST_01212,3,3993.31,9836.53,38,3,81,56.4,Basic,Net Banking,0
CUST_01213,51,1087.26,52652.78,16,1,41,68.9,Pro,Card,0
CUST_01214,31,3044.39,84376.27,15,3,84,46.6,Basic,Card,0
CUST_01215,40,2490.14,98110.86,46,2,71,35.3,Pro,Card,0
CUST_01216,37,4087.45,131680.42,23,2,33,44.1,Free,Card,0
CUST_01217,36,3759.05,131036.22,12,2,49,91.6,Basic,Card,0
CUST_01218,24,3606.83,69689.55,29,1,10,20.6,Basic,Invoice,0
CUST_01219,31,2032.45,60142.88,44,5,42,28.6,Free,UPI,1
CUST_01220,6,4122.34,23142.4,48,4,9,62.6,Pro,Card,0
CUST_01221,2,735.76,1332.1,15,1,7,16.0,Free,UPI,1
CUST_01222,20,1218.31,23929.68,29,3,71,89.7,Basic,Card,0
CUST_01223,28,2010.3,55635.58,45,3,18,9.5,Pro,UPI,0
CUST_01224,11,845.63,9171.12,43,4,64,76.8,Basic,Card,0
CUST_01225,4,1557.47,5728.75,49,1,54,40.5,Basic,Card,0
CUST_01226,15,4235.68,57428.15,21,1,51,9.9,Pro,Card,1
CUST_01227,6,4767.13,24420.89,15,2,2,85.1,Basic,UPI,0
CUST_01228,54,1870.71,84089.09,14,1,52,65.8,Free,UPI,0
CUST_01229,49,1690.32,75488.89,42,1,43,5.8,Basic,UPI,1
CUST_01230,30,1759.52,43796.18,44,0,47,30.4,Basic,Net Banking,0
CUST_01231,56,1749.74,81761.32,16,2,53,38.4,Pro,UPI,0
CUST_01232,38,661.69,21909.38,15,2,15,35.6,Basic,UPI,0
CUST_01233,51,4671.12,199479.34,42,1,29,52.3,Free,Invoice,0
CUST_01234,57,1461.64,75010.93,4,1,27,55.0,Basic,Card,0
CUST_01235,2,2390.02,4458.58,27,3,15,42.7,Basic,Card,0
CUST_01236,15,543.59,7661.2,23,2,50,36.5,Free,Invoice,0
CUST_01237,11,4360.8,43486.38,29,1,32,52.9,Enterprise,Net Banking,0
CUST_01238,8,3790.21,27421.71,41,1,24,8.2,Basic,Card,0
CUST_01239,26,4760.4,110769.83,9,1,17,66.3,Basic,Invoice,0
CUST_01240,51,4017.27,173954.64,43,2,25,62.6,Pro,Card,0
CUST_01241,45,1911.68,80076.81,43,4,5,31.5,Free,Net Banking,0
CUST_01242,44,1615.43,66203.32,7,1,37,22.1,Basic,Card,1
CUST_01243,5,3639.72,15489.94,42,0,43,11.9,Pro,Card,1
CUST_01244,6,2138.51,12062.66,4,1,66,60.8,Free,UPI,0
CUST_01245,26,3047.97,76996.68,5,2,42,59.0,Pro,Net Banking,0
CUST_01246,54,528.16,26208.81,5,0,5,55.7,Pro,Net Banking,0
CUST_01247,4,778.49,2564.37,11,3,77,98.6,Basic,Invoice,0
CUST_01248,19,2909.16,47837.04,41,1,63,55.5,Free,UPI,0
CUST_01249,20,3047.32,49888.14,28,1,81,73.6,Enterprise,UPI,0
CUST_01250,33,3881.54,110210.14,16,7,79,15.7,Basic,Card,1
CUST_01251,20,1093.84,18428.77,41,1,87,33.4,Basic,Card,0
CUST_01252,49,2809.32,125395.02,30,1,12,31.2,Pro,UPI,0
CUST_01253,12,1375.01,14597.8,4,0,64,59.7,Basic,Net Banking,0
CUST_01254,47,919.38,40814.25,2,5,37,36.4,Basic,Net Banking,0
CUST_01255,1,2347.23,2048.21,46,1,63,65.9,Pro,Card,1
CUST_01256,26,1235.01,26681.83,3,2,13,70.6,Basic,Net Banking,0
CUST_01257,14,1498.02,17767.82,21,0,16,8.2,Pro,Net Banking,0
CUST_01258,38,1929.0,66643.0,6,2,76,65.8,Free,Card,0
CUST_01259,37,1667.25,54900.75,43,2,12,16.1,Pro,UPI,0
CUST_01260,11,894.16,7952.43,18,4,72,49.2,Basic,UPI,0
CUST_01261,36,904.62,27420.49,44,2,5,74.0,Free,Invoice,0
CUST_01262,13,1369.62,15300.73,5,2,5,71.8,Free,Card,0
CUST_01263,43,727.52,29565.02,9,2,36,33.5,Basic,UPI,0
CUST_01264,3,3319.06,9420.34,20,0,56,30.9,Pro,Card,1
CUST_01265,33,1792.97,55594.12,28,5,52,46.8,Basic,Net Banking,0
CUST_01266,6,1758.86,10170.0,26,1,45,22.9,Pro,Card,1
CUST_01267,50,1993.99,97184.67,18,6,77,97.6,Basic,UPI,0
CUST_01268,56,3482.58,158793.15,19,3,3,37.8,Pro,Net Banking,0
CUST_01269,10,4417.85,39699.31,3,3,33,92.7,Free,UPI,0
CUST_01270,5,3915.89,16246.87,9,2,65,91.3,Basic,UPI,0
CUST_01271,23,3773.88,75585.82,36,1,62,39.7,Free,Card,0
CUST_01272,10,2679.76,24992.5,31,5,60,29.1,Enterprise,Card,1
CUST_01273,44,3622.13,146676.69,49,0,80,78.2,Basic,Invoice,0
CUST_01274,2,2987.43,4933.51,17,2,41,26.8,Basic,UPI,1
CUST_01275,13,1473.13,18220.28,23,3,77,54.5,Basic,Net Banking,0
CUST_01276,40,1438.65,55094.73,34,1,63,15.5,Basic,UPI,1
CUST_01277,2,1833.76,3036.11,41,2,16,41.7,Pro,Card,0
CUST_01278,20,4598.61,84902.46,41,1,60,12.4,Basic,Card,1
CUST_01279,1,2963.37,2930.91,5,2,29,31.9,Basic,Card,0
CUST_01280,37,3802.57,115199.48,15,1,42,68.2,Enterprise,Net Banking,0
CUST_01281,9,2059.51,15438.69,47,1,6,99.2,Enterprise,UPI,0
CUST_01282,17,2334.72,37828.96,3,4,72,29.2,Free,UPI,1
CUST_01283,9,1065.05,8314.28,19,3,45,50.0,Pro,Net Banking,0
CUST_01284,11,1270.83,13854.92,28,3,22,47.6,Basic,UPI,0
CUST_01285,15,4223.1,58587.44,3,1,35,22.5,Pro,Invoice,1
CUST_01286,24,3131.77,67393.69,38,1,13,63.0,Basic,Card,0
CUST_01287,38,2018.9,66555.55,4,3,19,73.8,Basic,Invoice,0
CUST_01288,55,4112.83,191782.79,24,5,55,19.0,Enterprise,Net Banking,1
CUST_01289,35,1609.34,52384.25,31,1,80,76.9,Basic,Card,0
CUST_01290,30,4892.15,134789.37,45,5,31,71.5,Basic,UPI,1
CUST_01291,31,2051.68,55434.46,45,1,24,23.7,Pro,Net Banking,0
CUST_01292,49,2017.9,97251.1,11,2,48,66.7,Free,UPI,0
CUST_01293,5,1903.6,9064.57,37,2,56,42.4,Basic,Card,1
CUST_01294,44,1049.5,39344.28,1,1,26,69.7,Free,Invoice,0
CUST_01295,50,1000.12,49439.59,9,2,26,52.1,Pro,UPI,0
CUST_01296,14,3416.47,45492.04,17,2,45,9.6,Pro,UPI,1
CUST_01297,53,4438.03,230375.18,1,2,44,79.8,Free,Card,0
CUST_01298,56,4057.34,187958.97,3,2,25,57.8,Free,Card,0
CUST_01299,11,1134.98,10070.22,47,3,13,73.9,Basic,Net Banking,0
CUST_01300,9,2955.12,23898.8,26,0,47,17.0,Pro,UPI,1
CUST_01301,34,975.16,29496.09,31,4,84,73.5,Basic,Invoice,0
CUST_01302,12,703.83,8226.03,26,1,14,44.3,Basic,UPI,0
CUST_01303,35,3453.74,100866.54,23,0,88,80.9,Basic,Invoice,0
CUST_01304,35,2908.19,81909.39,30,1,50,61.9,Basic,Card,0
CUST_01305,1,869.11,787.28,10,0,53,38.7,Free,Card,1
CUST_01306,40,657.23,21964.97,8,1,10,24.2,Free,Card,0
CUST_01307,22,4953.9,88267.8,44,1,74,82.5,Free,Card,0
CUST_01308,29,635.1,14816.12,25,2,27,58.2,Basic,UPI,0
CUST_01309,8,2500.38,16572.25,22,2,54,98.8,Free,Net Banking,0
CUST_01310,11,2770.79,26674.08,15,0,68,40.5,Basic,UPI,0
CUST_01311,41,1027.76,41160.29,41,2,71,70.1,Basic,Card,0
CUST_01312,37,1260.78,44415.08,10,2,25,64.2,Pro,Card,0
CUST_01313,14,2083.12,26423.28,20,3,69,65.6,Basic,Card,0
CUST_01314,30,3927.54,104402.14,41,5,31,75.0,Free,Net Banking,1
CUST_01315,35,2781.87,86768.18,47,2,47,18.2,Enterprise,Card,1
CUST_01316,21,3370.56,69148.75,23,1,11,57.2,Free,Invoice,0
CUST_01317,37,4933.29,172479.02,1,2,69,53.4,Basic,UPI,0
CUST_01318,5,3956.02,16504.56,2,0,76,37.5,Enterprise,Net Banking,0
CUST_01319,19,2454.63,46075.81,19,5,60,46.4,Basic,Card,0
CUST_01320,59,2508.99,141307.31,14,1,33,54.3,Pro,Invoice,0
CUST_01321,14,3284.47,37100.18,8,1,86,35.5,Basic,UPI,0
CUST_01322,26,3494.14,81803.89,38,1,80,32.9,Free,Card,0
CUST_01323,4,2753.2,10248.03,12,2,44,75.1,Basic,Card,0
CUST_01324,25,3401.88,69074.99,26,1,59,11.4,Basic,Net Banking,1
CUST_01325,45,605.9,23737.67,27,3,64,34.7,Free,Card,0
CUST_01326,42,2433.3,95010.0,29,4,70,67.1,Free,Card,0
CUST_01327,25,1755.22,42266.47,15,2,12,24.8,Basic,Card,0
CUST_01328,18,1081.29,19374.23,46,2,77,59.4,Basic,Card,0
CUST_01329,40,947.96,31257.13,1,2,80,33.7,Enterprise,Card,0
CUST_01330,8,3214.36,23824.33,43,2,47,85.1,Pro,UPI,0
CUST_01331,39,2856.2,109003.33,28,1,48,38.2,Pro,UPI,0
CUST_01332,40,1641.13,61928.6,3,2,57,26.8,Basic,Net Banking,1
CUST_01333,14,2619.28,33973.94,18,2,88,55.4,Free,Card,0
CUST_01334,32,2715.05,73231.14,34,2,72,17.9,Free,Card,1
CUST_01335,51,1377.54,67659.3,32,5,69,80.8,Basic,Card,0
CUST_01336,38,3434.42,119088.29,29,2,60,69.6,Pro,Net Banking,0
CUST_01337,33,4014.14,108925.08,25,3,25,78.2,Enterprise,Card,0
CUST_01338,23,4061.59,92213.4,26,0,38,42.9,Pro,Net Banking,0
CUST_01339,15,3211.11,48054.81,39,2,57,84.3,Free,Card,0
CUST_01340,33,2802.37,83927.17,8,2,26,51.9,Pro,UPI,0
CUST_01341,25,774.53,18497.63,19,1,39,14.0,Basic,UPI,1
CUST_01342,17,1795.24,27975.7,47,2,30,26.3,Free,Card,0
CUST_01343,33,919.72,26843.46,42,1,2,72.6,Basic,UPI,0
CUST_01344,47,4837.2,200480.73,22,2,87,90.2,Basic,UPI,0
CUST_01345,55,1107.86,60497.42,29,4,14,14.0,Pro,Net Banking,0
CUST_01346,2,1182.99,2067.29,33,3,53,87.1,Basic,Net Banking,1
CUST_01347,14,4503.09,56618.57,38,1,69,80.9,Free,Card,0
CUST_01348,53,4747.68,213807.03,45,3,10,38.9,Free,UPI,0
CUST_01349,40,3946.23,134275.43,46,3,29,70.5,Free,Card,0
CUST_01350,40,524.32,18272.46,35,4,34,22.8,Enterprise,Card,1
CUST_01351,51,506.06,25420.78,43,3,42,82.3,Enterprise,Card,0
CUST_01352,39,2201.45,75494.32,3,1,60,67.4,Enterprise,Card,0
CUST_01353,51,1145.28,53179.19,19,2,39,46.7,Basic,Card,0
CUST_01354,6,582.74,3178.79,10,2,86,87.1,Free,UPI,0
CUST_01355,6,2588.3,14235.08,27,2,41,18.2,Enterprise,UPI,1
CUST_01356,3,4743.78,13719.14,15,3,41,85.3,Enterprise,Net Banking,0
CUST_01357,7,1957.19,13429.62,11,2,2,7.3,Free,UPI,0
CUST_01358,51,3475.13,149184.61,47,0,89,76.6,Pro,Net Banking,0
CUST_01359,8,3435.06,26713.48,26,1,77,59.5,Free,Card,0
CUST_01360,42,1629.86,62261.86,24,1,82,71.2,Enterprise,Card,0
CUST_01361,52,3426.91,175507.42,13,1,84,44.2,Free,Invoice,0
CUST_01362,15,1455.5,21466.4,32,1,20,87.1,Pro,UPI,0
CUST_01363,47,1049.03,43283.68,37,3,72,34.7,Free,Card,0
CUST_01364,29,3656.22,98648.05,4,0,76,31.1,Basic,Card,0
CUST_01365,33,1010.48,32488.26,13,2,52,33.7,Basic,Card,0
CUST_01366,52,4986.09,227370.55,9,1,43,78.6,Basic,Invoice,0
CUST_01367,30,1325.54,32161.51,49,2,45,52.1,Basic,UPI,0
CUST_01368,39,3173.64,107924.39,34,1,36,56.0,Pro,UPI,0
CUST_01369,27,2351.19,55425.03,37,1,37,84.0,Free,Invoice,0
CUST_01370,36,1068.74,36987.56,48,1,87,84.2,Pro,UPI,0
CUST_01371,29,625.3,15629.88,7,2,37,20.4,Free,Net Banking,1
CUST_01372,38,3302.3,122826.66,1,2,10,57.2,Free,UPI,0
CUST_01373,57,4130.41,214180.4,12,2,44,17.0,Basic,UPI,1
CUST_01374,33,4289.07,129824.22,21,2,63,87.5,Free,Card,0
CUST_01375,37,2672.21,95055.47,11,1,43,84.5,Enterprise,Net Banking,0
CUST_01376,27,3998.55,89274.45,44,1,80,85.7,Pro,Card,0
CUST_01377,55,3527.81,155919.88,44,2,61,72.0,Pro,Net Banking,0
CUST_01378,33,3759.15,100646.19,44,2,89,49.4,Free,Card,0
CUST_01379,4,2716.7,8760.08,14,3,60,43.4,Free,Card,1
CUST_01380,22,3350.35,69283.69,34,2,89,42.5,Enterprise,Invoice,0
CUST_01381,2,4124.87,7003.98,34,1,11,11.3,Free,UPI,1
CUST_01382,10,2290.48,22251.66,25,2,81,95.1,Pro,Card,0
CUST_01383,5,4126.91,20151.19,4,2,8,47.8,Free,Invoice,1
CUST_01384,59,3164.08,162639.49,26,2,66,93.4,Basic,UPI,0
CUST_01385,10,1246.55,10458.12,16,2,73,88.5,Pro,Card,0
CUST_01386,33,611.08,18144.28,10,2,1,83.7,Enterprise,Card,0
CUST_01387,54,2132.39,110907.16,45,1,7,60.9,Free,UPI,0
CUST_01388,38,2960.13,105395.96,2,0,42,14.6,Free,Card,1
CUST_01389,13,4279.19,44789.98,35,1,17,35.8,Pro,Invoice,0
CUST_01390,31,1073.69,26675.11,19,5,51,62.3,Free,Card,1
CUST_01391,47,4100.93,158581.95,6,4,38,6.3,Free,Card,1
CUST_01392,36,4383.54,136875.03,19,3,30,9.0,Free,Card,1
CUST_01393,45,1178.09,48103.7,8,2,13,69.4,Basic,Card,0
CUST_01394,24,4332.17,100178.87,14,2,63,89.4,Pro,UPI,0
CUST_01395,52,4961.54,213768.17,10,2,43,86.2,Enterprise,Net Banking,0
CUST_01396,56,3770.77,175370.08,3,2,59,21.0,Free,Card,1
CUST_01397,15,4031.46,58822.59,38,0,1,91.6,Free,Card,0
CUST_01398,29,4974.87,142079.03,29,1,31,71.1,Basic,Net Banking,0
CUST_01399,8,3224.67,23482.25,15,1,35,73.1,Free,Card,0
CUST_01400,5,1885.49,9021.87,23,0,54,33.9,Basic,UPI,1
CUST_01401,29,4268.89,107522.63,23,4,86,73.0,Basic,Card,0
CUST_01402,47,3265.19,151814.71,18,2,62,72.4,Free,Card,0
CUST_01403,4,3115.38,12224.45,46,0,68,61.5,Basic,Card,1
CUST_01404,12,1641.36,19103.87,19,2,79,38.9,Enterprise,Card,0
CUST_01405,45,3903.5,140982.06,28,0,39,82.0,Pro,UPI,0
CUST_01406,2,867.5,1569.58,26,3,23,94.1,Basic,Card,0
CUST_01407,27,4659.29,101311.48,10,2,57,87.6,Basic,Card,0
CUST_01408,31,1966.21,57020.41,47,1,27,28.1,Basic,UPI,0
CUST_01409,51,1074.99,45871.03,4,1,61,47.3,Pro,Net Banking,0
CUST_01410,51,2490.65,117864.27,2,3,24,37.5,Enterprise,Net Banking,0
CUST_01411,36,691.11,20391.41,3,3,6,72.2,Pro,Card,0
CUST_01412,36,3580.82,122634.62,7,3,37,84.0,Basic,Card,0
CUST_01413,26,4562.17,112126.87,16,0,70,25.5,Free,Net Banking,1
CUST_01414,43,4267.68,146977.38,31,0,85,95.0,Enterprise,UPI,0
CUST_01415,27,1073.16,27770.25,10,3,85,69.3,Pro,Net Banking,0
CUST_01416,5,1068.22,4447.84,19,3,44,25.8,Pro,Card,1
CUST_01417,20,4160.46,68386.15,28,1,31,40.3,Basic,Card,0
CUST_01418,11,4659.14,46128.02,17,4,31,14.9,Basic,Net Banking,1
CUST_01419,10,2573.01,23620.7,28,0,0,61.7,Free,Net Banking,0
CUST_01420,40,2745.37,90116.35,19,1,73,21.1,Enterprise,Card,1
CUST_01421,38,1932.18,63213.37,37,3,44,70.8,Enterprise,Invoice,0
CUST_01422,6,4524.19,23930.04,23,2,63,75.0,Free,Card,0
CUST_01423,8,3402.06,26909.57,20,2,67,50.5,Pro,Net Banking,0
CUST_01424,23,1797.13,35144.82,13,1,6,13.9,Free,UPI,1
CUST_01425,47,1844.52,73870.42,13,4,37,63.0,Basic,UPI,0
CUST_01426,26,4510.4,109281.83,43,2,69,40.4,Basic,UPI,0
CUST_01427,46,561.35,24413.0,11,2,52,95.2,Basic,Card,0
CUST_01428,43,1952.27,67339.79,48,1,74,53.8,Basic,Card,0
CUST_01429,12,2994.61,29711.54,15,4,72,11.9,Basic,UPI,1
CUST_01430,26,1166.98,26443.76,17,5,29,65.4,Pro,Card,0
CUST_01431,13,914.44,11012.81,28,2,21,79.0,Basic,UPI,0
CUST_01432,40,4168.74,137872.54,19,2,57,20.2,Pro,UPI,1
CUST_01433,18,4524.82,70971.88,4,0,72,47.7,Basic,Card,0
CUST_01434,25,4206.23,85811.35,22,3,54,75.6,Pro,UPI,0
CUST_01435,33,4544.55,137106.13,22,2,45,6.9,Enterprise,Card,1
CUST_01436,47,2989.0,124365.82,37,5,25,7.8,Free,Card,1
CUST_01437,40,4155.16,159161.95,39,6,63,69.3,Basic,Net Banking,0
CUST_01438,43,2228.19,87646.84,34,3,79,73.9,Free,UPI,0
CUST_01439,12,3498.21,39116.49,33,3,8,85.4,Basic,Card,0
CUST_01440,44,4949.76,203465.79,44,3,86,43.0,Free,Card,0
CUST_01441,36,1515.77,50088.9,42,2,14,42.0,Basic,UPI,0
CUST_01442,48,2254.55,86923.01,40,3,18,57.5,Pro,Card,0
CUST_01443,4,2660.21,10283.43,33,2,15,76.9,Basic,Invoice,0
CUST_01444,5,1121.07,5511.96,12,0,24,65.9,Basic,Net Banking,0
CUST_01445,56,864.67,43910.96,2,2,50,36.1,Free,Card,0
CUST_01446,37,4233.75,128832.89,28,2,76,37.9,Free,Net Banking,0
CUST_01447,8,4895.57,36459.87,10,2,45,77.5,Pro,Card,0
CUST_01448,42,2321.26,85086.56,22,2,6,55.8,Free,UPI,0
CUST_01449,49,894.42,35703.59,17,1,33,14.3,Enterprise,Card,1
CUST_01450,28,796.15,21642.19,26,2,57,19.5,Basic,Card,1
CUST_01451,31,4510.93,131776.1,3,5,77,85.9,Basic,Net Banking,0
CUST_01452,58,2587.16,144197.87,7,1,22,99.9,Free,UPI,0
CUST_01453,9,1940.12,16749.11,44,0,22,36.9,Basic,UPI,0
CUST_01454,54,2644.08,124438.14,8,2,16,41.7,Pro,Card,0
CUST_01455,51,1932.37,88345.2,20,0,12,19.7,Enterprise,Invoice,0
CUST_01456,29,2700.66,66315.24,12,3,26,27.4,Free,Card,0
CUST_01457,14,4368.0,58154.29,35,2,65,45.3,Pro,UPI,0
CUST_01458,40,3165.36,114559.74,17,3,29,32.0,Free,Card,0
CUST_01459,41,3625.94,138257.26,28,4,3,71.6,Basic,Net Banking,0
CUST_01460,22,2141.02,41041.51,41,1,66,56.1,Basic,Card,0
CUST_01461,11,3823.28,39357.61,10,1,13,83.1,Enterprise,Card,0
CUST_01462,23,3499.78,75201.67,22,1,10,73.8,Free,UPI,0
CUST_01463,1,1038.03,990.31,38,2,39,17.2,Free,Net Banking,1
CUST_01464,46,3076.89,117629.58,33,1,86,16.7,Basic,Card,1
CUST_01465,37,1655.35,56638.04,22,3,2,90.1,Pro,UPI,0
CUST_01466,21,4118.43,84402.28,44,4,0,82.9,Basic,Card,0
CUST_01467,26,2416.72,51451.09,37,2,8,49.5,Basic,Net Banking,0
CUST_01468,46,4976.08,227102.67,13,3,72,17.4,Enterprise,UPI,1
CUST_01469,36,916.25,27758.75,27,1,75,90.4,Enterprise,UPI,0
CUST_01470,54,4011.57,213875.65,15,1,0,26.9,Pro,UPI,0
CUST_01471,23,3531.66,79084.08,22,4,15,8.4,Pro,Card,0
CUST_01472,57,3953.74,215004.95,30,3,71,92.8,Pro,Net Banking,0
CUST_01473,1,1883.88,1586.01,43,1,45,81.8,Free,UPI,1
CUST_01474,54,2714.25,123600.24,40,3,9,70.9,Free,Card,0
CUST_01475,55,4084.29,191358.6,37,2,32,8.2,Basic,Card,1
CUST_01476,51,1546.44,75878.64,34,2,40,55.2,Enterprise,Net Banking,0
CUST_01477,40,1517.15,50826.82,44,4,50,67.1,Pro,UPI,0
CUST_01478,15,2979.73,40949.01,34,2,21,77.1,Free,Card,0
CUST_01479,21,2856.04,57308.22,48,2,15,49.8,Free,Invoice,0
CUST_01480,47,1770.18,74223.51,35,4,82,95.6,Pro,Card,0
CUST_01481,9,1841.34,16044.23,42,4,74,28.3,Basic,UPI,1
CUST_01482,53,1750.3,84641.52,19,2,61,11.6,Basic,UPI,1
CUST_01483,9,3971.8,32851.65,8,1,52,36.6,Basic,Invoice,0
CUST_01484,10,3433.55,32115.94,39,1,74,67.9,Free,Card,0
CUST_01485,52,4245.88,213984.63,33,2,13,75.0,Enterprise,UPI,0
CUST_01486,57,4889.63,223225.44,44,2,58,75.2,Pro,UPI,0
CUST_01487,53,2633.74,122629.79,28,2,25,15.5,Enterprise,Card,0
CUST_01488,26,800.12,20649.14,37,2,43,89.1,Free,Invoice,0
CUST_01489,41,716.42,24078.24,48,2,19,31.7,Pro,Net Banking,0
CUST_01490,35,1830.49,54245.0,25,2,83,24.9,Basic,Net Banking,1
CUST_01491,52,4696.45,223258.35,36,2,4,63.4,Basic,Net Banking,0
CUST_01492,25,2854.46,69333.12,17,2,64,25.1,Basic,Net Banking,1
CUST_01493,26,1723.04,36710.16,24,6,10,53.3,Enterprise,UPI,0
CUST_01494,11,2296.25,20227.36,21,2,46,43.7,Pro,Card,0
CUST_01495,38,3193.68,113763.24,2,1,9,27.0,Basic,Net Banking,0
CUST_01496,2,3438.27,6322.71,31,3,60,32.7,Enterprise,UPI,1
CUST_01497,7,1192.64,7131.37,44,1,44,45.6,Basic,UPI,0
CUST_01498,18,4896.64,87392.36,33,5,46,37.9,Pro,UPI,0
CUST_01499,27,2951.48,72663.69,30,2,33,41.2,Pro,UPI,0
CUST_01500,34,1110.6,35218.47,12,1,12,74.9,Pro,Invoice,0
CUST_01501,27,4521.36,106909.47,44,2,88,21.0,Pro,Net Banking,1
CUST_01502,17,835.87,13986.95,12,1,22,64.6,Free,Card,0
CUST_01503,43,4584.81,168602.99,49,0,35,69.4,Enterprise,UPI,0
CUST_01504,59,4984.55,279312.71,24,5,62,81.2,Free,UPI,1
CUST_01505,44,3651.94,132297.59,24,3,75,85.5,Basic,Card,0
CUST_01506,59,3967.01,212417.05,11,1,46,20.1,Free,Invoice,1
CUST_01507,51,2017.86,94220.85,13,4,65,18.1,Free,Card,1
CUST_01508,54,4737.1,214279.02,27,0,83,63.4,Basic,UPI,0
CUST_01509,24,2883.71,59848.89,8,2,79,76.9,Pro,Invoice,0
CUST_01510,25,3795.75,79306.45,10,0,13,30.9,Basic,Net Banking,0
CUST_01511,7,4658.48,31598.64,8,4,52,55.0,Free,UPI,0
